N0010#AUAUS#AUSTRALIA#-0.5585053606#2.3736477827#1490#
N0011#EUAUT#AUSTRIA#0.8349703623#0.2429158949#260#
N0012#EUAZE#AZERBAIJAN#0.7155849933#0.8203047484#180#
N0013#MEBHR#BAHRAIN#0.4188790205#0.907571211#138#
N0014#ASBGD#BANGLADESH#0.4180063559#1.5792320848#385#
N0206#EUBLR#BELARUS#0.9324130641#0.4838682944#389#
N0015#EUBEL#BELGIUM#0.8858273174#0.0858847436#160#
N0022#ASBRN#BRUNEI#0.0698131701#2.0042197577#135#
N0023#EUBGR#BULGARIA#0.7461282552#0.4610578107#250#
N0026#ASKHM#CAMBODIA#0.2065306282#1.8413223609#375#
N0028#NACAN#CANADA#1.5358897418#-0.9773843811#2825#
N0032#SACHL#CHILE#-0.5585053606#-1.2566370614#2450#
N0033#ASCHN#CHINA#0.5410520681#1.8675022996#3090#
N0040#EUHRV#CROATIA#0.7853981634#0.2719804751#220#
N0042#MECYP#CYPRUS#0.6079563561#0.5846852994#133#
N0043#EUCZE#CZECHREPUBLIC/SLOVAKIA#0.8538780959#0.3039781781#350#
N0044#EUDNK#DENMARK#0.9687304569#0.1759873662#190#
DT001##DTAC#0.242600766#1.7561890785#65#
N0048#AFEGY#EGYPT#0.4640394149#0.5454153912#822#
N0052#EUEST#ESTONIA#1.0283625397#0.4334234309#180#
N0053#AFETH#ETHIOPIA#0.1628973969#0.6760241969#820#
N0207#EUFI#FAROEISLANDS#1.0821041362#-0.1183915009#57#
N0057#PACFJI#FIJI#0.3170681474#0.0270526034#298#
N0058#EUFIN#FINLAND#1.1271918086#0.4494950044#490#
N0059#EUFRA#FRANCE#0.7999425738#0.0394880743#510#
N0204#EUGEO#GEORGIA#0.7382742736#0.7560184543#302#
N0064#EUDEU#GERMANY#0.8901179185#0.200712864#396#
N0066#EUGIB#GIBRALTAR#0.557172123#-0.1018835951#8#
N0067#EUGRC#GREECE#0.6675884389#0.4392411951#360#
N0077#ASHKG#HONGKONG#0.3926990817#1.9896753473#120#
N0078#EUHUN#HUNGARY#0.8319402768#0.3403392041#260#
N0079#EUISL#ICELAND#1.1388273369#-0.333139721#220#
N0080#ASIND#INDIA#0.3316125579#1.4486232792#1920#
N0081#ASIDN#INDONESIA#0.0174532925#2.0769418099#2775#
N0082#MEIRN#IRAN#0.57159533#0.7621271067#540#
N0083#MEIRQ#IRAQ#0.5817764173#0.7755079643#700#
N0084#EUIRL#IRELAND#0.9265516667#-0.141143807#200#
N0085#MEISR#ISRAEL#0.5542632409#0.6356392173#195#
N0086#EUITA#ITALY#0.7437429719#0.2167359561#630#
N0087#CACOTE#IVORYCOAST#0.1311905821#-0.0954113324#400#
N0088#ASJPN#JAPAN#0.6283185307#2.4085543678#1504#
N0088#ASJPN#JAPAN#0.6283185307#2.4085543678#1504#
N0089#MEJOR#JORDAN#0.5465789441#0.6411176119#285#
N0090#ASKAZ#KAZAKHSTAN#0.8473573518#1.1789699097#1524#
N0091#AFKEN#KENYA#0.0075630934#0.6608980101#635#
N0093#ASKOR#KOREA#0.6716608738#2.2322761133#590#
N0094#MEKWT#KUWAIT#0.6283185307#0.6283185307#106#
N0095#ASLAO#LAOS#0.3141592654#1.8238690683#589#
N0096#EULVA#LATVIA#0.9875654684#0.4319689899#200#
N0097#MELBN#LEBANON#0.5846852994#0.6457718232#122#
N0101#EULTU#LITHUANIA#0.9890199095#0.4246967847#199#
N0102#EULUX#LUXEMBOURG#0.871210185#0.1090830782#46#
N0103#ASMAC#MACAU#0.3926990817#1.9722220548#90#
N0107#ASMYS#MALAYSIA#0.0610865238#1.9285888235#1185#
N0108#ASMDV#MALDIVES#0.0741764932#1.2813625592#400#
N0118#AFMUS#MAURITIUS#-0.3549805773#1.00541146#28#
N0121#ASMNG#MONGOLIA#0.8191411956#1.8151424221#1500#
N0122#AFMAR#MOROCCO#0.4625122518#-0.1308996939#1155#
N0127#ASNPL#NEPAL#0.4834562028#1.4890567402#400#
N0128#EUNLD#NETHERLANDS#0.9149161383#0.097520272#180#
N0131#AUNZL#NEWZEALAND#-0.7504915784#3.0019663134#1035#
N0134#AFNGA#NIGERIA#0.1125737368#0.0593411946#523#
N0136#EUNOR#NORWAY#1.1127201202#0.3273704382#760#
N0137#MEOMN#OMAN#0.3897901996#0.9977465557#289#
N0139#ASPAK#PAKISTAN#0.5585053606#1.2391837689#975#
N0142#PACPNG#PAPUANEWGUINEA#-0.1658062789#2.5676702179#410#
N0145#ASPHL#PHILIPPINES#0.235619449#2.1380283337#968#
N0146#EUPOL#POLAND#0.90328061#0.3463751345#340#
N0147#EUPRT#PORTUGAL#0.6967499818#-0.1355296646#270#
N0208#NAPRI#PUERTORICO#0.3178390012#-1.1604063939#100#
N0148#MEQAT#QATAR#0.4420240256#0.8950533218#87#
N0149#AFREU#REUNION#1.0821041362#-0.1183915009#50#
N0150#EUROM#ROMANIA#0.7926703686#0.4465134003#310#
N0151#EURUS#RUSSIA(C.I.S)#0.9948376736#1.7278759595#4328#
N0155#MESAU#SAUDIARABIA#0.4305145488#0.9424777961#289#
N0220#EUSER#SERBIA#0.7819075049#0.3572107202#1123#
N0159#ASSGP#SINGAPORE#0.0174532925#1.8238690683#68#
N0202#EUSVK#SLOVAKIA#0.8435758051#0.3461569683#229#
N0160#EUSVN#SLOVENIA#0.8028514559#0.2647082699#143#
N0163#AFZAF#SOUTHAFRICA#-0.4843288674#0.4232423436#653#
N0166#EUESP#SPAIN#0.7068583471#-0.0395365557#530#
N0167#ASLKA#SRILANKA#0.1221730476#1.4137166941#240#
N0174#EUSWE#SWEDEN#1.0691353703#0.3490658504#690#
N0175#EUCHE#SWITZERLAND/LIECHTENSTEIN#0.8290313947#0.1416625576#180#
N0177#ASTWN#TAIWAN#0.4188790205#2.14675498#300#
N0178#AFTZA#TANZANIA#-0.1047197551#0.6457718232#542#
N0183#AFTUN#TUNISIA#0.589630399#0.1692969374#390#
N0184#EUTUR#TURKEY#0.6283185307#0.6195918845#990#
N0210#ASTKM#TURKMENISTAN#1.027417153#0.6702064328#680#
N0186#AFUGA#UGANDA#0.0215257274#0.5585053606#430#
N0205#EUUKR#UKRAINE#0.8630653151#0.5489060498#641#
N0187#EUUA#UNITEDARABEMIRATES#0.4305145488#0.9424777961#289#
N0187#EUUA#UNITEDARABEMIRATES#0.4305145488#0.9424777961#289#
N0187#EUUA#UNITEDARABEMIRATES#0.4305145488#0.9424777961#289#
N0188#EUGBR#UNITEDKINGDOM#0.9528770495#-0.0363610261#540#
N0188#EUGBR#UNITEDKINGDOM#0.9528770495#-0.0363610261#540#
N0189#NAUSA#UNITEDSTATESOFAMERICA/CANADA#1.4311699866#-0.8203047484#3750#
N0190#SAURY#URUGUAY#-0.6082472443#-0.9811659278#278#
N0212#ASUZB#UZBEKISTAN#0.7202392047#1.2080587306#713#
N0191#PACVUT#VANUATU#-0.2792526803#2.9146998508#500#
N0192#SAVEN#VENEZUELA#0.1227548241#-1.1641346111#770#
N0193#ASVNM#VIETNAM#0.2777982393#1.8645934175#945#
